,cloudCover,dewPoint,humidity,ozone,pressure,summary,temp,uvIndex,visibility,windBearing,windGust,windSpeed
2018-07-02 00:05:00,0.35,55.24,0.67,,1009.63,,66.36,,6.22,341,,6.75
2018-07-02 00:10:00,0.35,55.09,0.67,,1009.63,,66.21,,6.22,341,,6.56
2018-07-02 00:15:00,0.35,54.94,0.67,,1009.62,,66.06,,6.22,341,,6.37
2018-07-02 00:20:00,0.35,54.79,0.67,,1009.61,,65.91,,6.22,341,,6.18
2018-07-02 00:25:00,0.35,54.64,0.67,,1009.6,,65.76,,6.22,341,,6.0
2018-07-02 00:30:00,0.35,54.49,0.67,,1009.6,,65.61,,6.22,341,,5.81
2018-07-02 00:35:00,0.35,54.34,0.67,,1009.59,,65.46,,6.22,341,,5.62
2018-07-02 00:40:00,0.35,54.19,0.67,,1009.58,,65.31,,6.22,341,,5.43
2018-07-02 00:45:00,0.35,54.04,0.67,,1009.58,,65.16,,6.22,341,,5.25
2018-07-02 00:50:00,0.35,53.89,0.67,,1009.57,,65.01,,6.22,341,,5.06
2018-07-02 00:55:00,0.35,53.74,0.67,,1009.56,,64.85,,6.22,341,,4.87
2018-07-02 01:00:00,0.35,53.59,0.67,,1009.55,,64.7,,6.22,341,,4.69
2018-07-02 01:05:00,0.35,53.74,0.68,,1009.54,,64.7,,6.22,345,,4.76
2018-07-02 01:10:00,0.35,53.9,0.68,,1009.54,,64.7,,6.22,349,,4.86
2018-07-02 01:15:00,0.35,54.05,0.68,,1009.53,,64.7,,6.22,353,,4.98
2018-07-02 01:20:00,0.35,54.2,0.69,,1009.52,,64.7,,6.22,357,,5.13
2018-07-02 01:25:00,0.35,54.35,0.69,,1009.51,,64.7,,6.22,1,,5.3
2018-07-02 01:30:00,0.35,54.51,0.7,,1009.5,,64.7,,6.22,4,,5.49
2018-07-02 01:35:00,0.35,54.66,0.7,,1009.49,,64.7,,6.22,7,,5.7
2018-07-02 01:40:00,0.35,54.81,0.7,,1009.48,,64.7,,6.22,10,,5.92
2018-07-02 01:45:00,0.34,54.95,0.71,,1009.47,,64.7,,6.22,13,,6.15
2018-07-02 01:50:00,0.34,55.1,0.71,,1009.46,,64.7,,6.22,15,,6.4
2018-07-02 01:55:00,0.34,55.25,0.71,,1009.45,,64.7,,6.22,17,,6.66
2018-07-02 02:00:00,0.34,55.4,0.72,,1009.44,,64.7,,6.22,20,,6.93
2018-07-02 02:05:00,0.34,55.25,0.72,,1009.43,,64.4,,6.22,18,,6.9
2018-07-02 02:10:00,0.34,55.11,0.73,,1009.43,,64.1,,6.22,16,,6.88
2018-07-02 02:15:00,0.34,54.96,0.73,,1009.42,,63.8,,6.22,15,,6.86
2018-07-02 02:20:00,0.34,54.81,0.73,,1009.42,,63.5,,6.22,13,,6.84
2018-07-02 02:25:00,0.34,54.66,0.74,,1009.41,,63.2,,6.22,11,,6.84
2018-07-02 02:30:00,0.34,54.51,0.74,,1009.4,,62.91,,6.22,10,,6.83
2018-07-02 02:35:00,0.34,54.36,0.74,,1009.4,,62.61,,6.22,8,,6.84
2018-07-02 02:40:00,0.34,54.21,0.75,,1009.39,,62.31,,6.22,6,,6.84
2018-07-02 02:45:00,0.34,54.06,0.75,,1009.39,,62.01,,6.22,5,,6.86
2018-07-02 02:50:00,0.34,53.9,0.76,,1009.38,,61.71,,6.22,3,,6.88
2018-07-02 02:55:00,0.34,53.75,0.76,,1009.38,,61.41,,6.22,2,,6.9
2018-07-02 03:00:00,0.34,53.59,0.76,,1009.37,,61.11,,6.22,0,,6.93
2018-07-02 03:05:00,0.34,53.59,0.76,,1009.37,,61.11,,6.22,1,,6.92
2018-07-02 03:10:00,0.34,53.59,0.76,,1009.37,,61.11,,6.22,2,,6.92
2018-07-02 03:15:00,0.34,53.59,0.76,,1009.38,,61.11,,6.22,3,,6.91
2018-07-02 03:20:00,0.34,53.59,0.76,,1009.38,,61.11,,6.22,3,,6.91
2018-07-02 03:25:00,0.34,53.59,0.76,,1009.38,,61.11,,6.22,4,,6.9
2018-07-02 03:30:00,0.34,53.59,0.76,,1009.38,,61.11,,6.22,5,,6.9
2018-07-02 03:35:00,0.34,53.59,0.76,,1009.39,,61.11,,6.22,6,,6.9
2018-07-02 03:40:00,0.34,53.59,0.76,,1009.39,,61.11,,6.22,7,,6.91
2018-07-02 03:45:00,0.34,53.59,0.76,,1009.39,,61.11,,6.22,8,,6.91
2018-07-02 03:50:00,0.34,53.59,0.76,,1009.39,,61.11,,6.22,9,,6.92
2018-07-02 03:55:00,0.34,53.59,0.76,,1009.4,,61.11,,6.22,10,,6.92
2018-07-02 04:00:00,0.34,53.59,0.76,,1009.4,,61.11,,6.22,11,,6.93
2018-07-02 04:05:00,0.34,53.59,0.76,,1009.41,,61.11,,6.22,11,,6.93
2018-07-02 04:10:00,0.34,53.59,0.76,,1009.42,,61.11,,6.22,11,,6.93
2018-07-02 04:15:00,0.34,53.59,0.76,,1009.44,,61.11,,6.22,11,,6.93
2018-07-02 04:20:00,0.35,53.59,0.76,,1009.45,,61.11,,6.22,11,,6.93
2018-07-02 04:25:00,0.35,53.59,0.76,,1009.46,,61.11,,6.22,11,,6.93
2018-07-02 04:30:00,0.35,53.59,0.76,,1009.47,,61.11,,6.22,11,,6.93
2018-07-02 04:35:00,0.35,53.59,0.76,,1009.49,,61.11,,6.22,11,,6.93
2018-07-02 04:40:00,0.35,53.59,0.76,,1009.5,,61.11,,6.22,11,,6.93
2018-07-02 04:45:00,0.35,53.59,0.76,,1009.51,,61.11,,6.22,11,,6.93
2018-07-02 04:50:00,0.35,53.59,0.76,,1009.52,,61.11,,6.22,11,,6.93
2018-07-02 04:55:00,0.35,53.59,0.76,,1009.54,,61.11,,6.22,11,,6.93
2018-07-02 05:00:00,0.35,53.59,0.76,,1009.55,,61.11,,6.22,11,,6.93
2018-07-02 05:05:00,0.35,53.59,0.76,,1009.57,,61.11,,6.22,11,,6.84
2018-07-02 05:10:00,0.35,53.59,0.76,,1009.59,,61.11,,6.22,11,,6.75
2018-07-02 05:15:00,0.35,53.59,0.76,,1009.61,,61.11,,6.22,11,,6.65
2018-07-02 05:20:00,0.35,53.59,0.76,,1009.63,,61.11,,6.22,11,,6.56
2018-07-02 05:25:00,0.35,53.59,0.76,,1009.65,,61.11,,6.22,11,,6.47
2018-07-02 05:30:00,0.35,53.59,0.76,,1009.68,,61.11,,6.22,11,,6.38
2018-07-02 05:35:00,0.35,53.59,0.76,,1009.7,,61.11,,6.22,11,,6.28
2018-07-02 05:40:00,0.35,53.59,0.76,,1009.72,,61.11,,6.22,11,,6.19
2018-07-02 05:45:00,0.35,53.59,0.76,,1009.74,,61.11,,6.22,11,,6.1
2018-07-02 05:50:00,0.35,53.59,0.76,,1009.76,,61.11,,6.22,11,,6.01
2018-07-02 05:55:00,0.35,53.59,0.76,,1009.78,,61.11,,6.22,11,,5.91
2018-07-02 06:00:00,0.35,53.59,0.76,,1009.8,,61.11,,6.22,11,,5.82
2018-07-02 06:05:00,0.35,53.74,0.76,,1009.83,,61.26,,6.22,9,,5.55
2018-07-02 06:10:00,0.35,53.89,0.76,,1009.85,,61.41,,6.22,6,,5.29
2018-07-02 06:15:00,0.35,54.04,0.76,,1009.88,,61.55,,6.22,4,,5.03
2018-07-02 06:20:00,0.35,54.19,0.76,,1009.9,,61.7,,6.22,1,,4.78
2018-07-02 06:25:00,0.35,54.34,0.76,,1009.93,,61.85,,6.22,358,,4.55
2018-07-02 06:30:00,0.35,54.5,0.76,,1009.95,,62.0,,6.22,355,,4.33
2018-07-02 06:35:00,0.35,54.65,0.76,,1009.98,,62.15,,6.22,351,,4.12
2018-07-02 06:40:00,0.35,54.8,0.76,,1010.0,,62.3,,6.22,347,,3.94
2018-07-02 06:45:00,0.35,54.95,0.76,,1010.03,,62.45,,6.22,343,,3.77
2018-07-02 06:50:00,0.35,55.1,0.76,,1010.05,,62.6,,6.22,338,,3.63
2018-07-02 06:55:00,0.35,55.25,0.76,,1010.08,,62.75,,6.22,333,,3.51
2018-07-02 07:00:00,0.35,55.4,0.77,,1010.1,,62.9,,6.22,328,,3.42
2018-07-02 07:05:00,0.35,55.59,0.75,,1010.13,,63.5,,6.22,336,,4.08
2018-07-02 07:10:00,0.35,55.77,0.74,,1010.15,,64.1,,6.22,342,,4.79
2018-07-02 07:15:00,0.35,55.95,0.73,,1010.17,,64.7,,6.22,346,,5.54
2018-07-02 07:20:00,0.35,56.12,0.72,,1010.2,,65.31,,6.22,349,,6.31
2018-07-02 07:25:00,0.35,56.28,0.71,,1010.22,,65.91,,6.22,351,,7.09
2018-07-02 07:30:00,0.35,56.44,0.7,,1010.24,,66.51,,6.22,353,,7.88
2018-07-02 07:35:00,0.35,56.58,0.69,,1010.26,,67.11,,6.22,355,,8.69
2018-07-02 07:40:00,0.35,56.72,0.68,,1010.29,,67.71,,6.22,356,,9.49
2018-07-02 07:45:00,0.35,56.85,0.67,,1010.31,,68.31,,6.22,357,,10.31
2018-07-02 07:50:00,0.35,56.97,0.66,,1010.33,,68.91,,6.22,358,,11.12
2018-07-02 07:55:00,0.36,57.08,0.65,,1010.35,,69.51,,6.22,359,,11.94
2018-07-02 08:00:00,0.36,57.18,0.64,,1010.38,,70.11,,6.22,0,,12.76
2018-07-02 08:05:00,0.36,57.19,0.63,,1010.39,,70.27,,6.22,1,,12.54
2018-07-02 08:10:00,0.36,57.19,0.63,,1010.4,,70.42,,6.22,1,,12.32
2018-07-02 08:15:00,0.36,57.19,0.63,,1010.42,,70.57,,6.22,2,,12.11
2018-07-02 08:20:00,0.36,57.2,0.62,,1010.43,,70.72,,6.22,3,,11.9
2018-07-02 08:25:00,0.36,57.2,0.62,,1010.44,,70.87,,6.22,4,,11.69
2018-07-02 08:30:00,0.36,57.2,0.62,,1010.46,,71.02,,6.22,5,,11.48
2018-07-02 08:35:00,0.36,57.2,0.61,,1010.47,,71.17,,6.22,6,,11.27
2018-07-02 08:40:00,0.36,57.2,0.61,,1010.48,,71.32,,6.22,6,,11.07
2018-07-02 08:45:00,0.36,57.19,0.61,,1010.5,,71.47,,6.22,7,,10.87
2018-07-02 08:50:00,0.36,57.19,0.6,,1010.51,,71.62,,6.22,8,,10.67
2018-07-02 08:55:00,0.36,57.19,0.6,,1010.52,,71.77,,6.22,9,,10.48
2018-07-02 09:00:00,0.36,57.18,0.6,,1010.54,,71.92,,6.22,11,,10.29
2018-07-02 09:05:00,0.36,57.2,0.59,,1010.53,,72.22,,6.22,11,,10.38
2018-07-02 09:10:00,0.36,57.21,0.59,,1010.53,,72.51,,6.22,11,,10.48
2018-07-02 09:15:00,0.36,57.22,0.58,,1010.53,,72.81,,6.22,11,,10.57
2018-07-02 09:20:00,0.36,57.23,0.58,,1010.53,,73.11,,6.22,11,,10.66
2018-07-02 09:25:00,0.36,57.23,0.57,,1010.53,,73.41,,6.22,11,,10.75
2018-07-02 09:30:00,0.37,57.23,0.56,,1010.53,,73.71,,6.22,11,,10.84
2018-07-02 09:35:00,0.37,57.23,0.56,,1010.53,,74.01,,6.22,11,,10.94
2018-07-02 09:40:00,0.37,57.23,0.55,,1010.53,,74.3,,6.22,11,,11.03
2018-07-02 09:45:00,0.37,57.22,0.55,,1010.52,,74.6,,6.22,11,,11.12
2018-07-02 09:50:00,0.37,57.21,0.54,,1010.52,,74.9,,6.22,11,,11.21
2018-07-02 09:55:00,0.37,57.19,0.54,,1010.52,,75.2,,6.22,11,,11.3
2018-07-02 10:00:00,0.37,57.17,0.53,,1010.52,,75.5,,6.22,11,,11.39
2018-07-02 10:05:00,0.35,57.18,0.53,,1010.5,,75.65,,6.22,11,,11.21
2018-07-02 10:10:00,0.34,57.18,0.53,,1010.48,,75.8,,6.22,11,,11.03
2018-07-02 10:15:00,0.32,57.18,0.52,,1010.47,,75.95,,6.22,11,,10.84
2018-07-02 10:20:00,0.31,57.19,0.52,,1010.45,,76.1,,6.22,11,,10.66
2018-07-02 10:25:00,0.29,57.19,0.52,,1010.43,,76.25,,6.22,11,,10.47
2018-07-02 10:30:00,0.28,57.19,0.52,,1010.41,,76.4,,6.22,11,,10.29
2018-07-02 10:35:00,0.26,57.19,0.51,,1010.4,,76.55,,6.22,11,,10.11
2018-07-02 10:40:00,0.25,57.18,0.51,,1010.38,,76.7,,6.22,11,,9.92
2018-07-02 10:45:00,0.23,57.18,0.51,,1010.36,,76.85,,6.22,11,,9.74
2018-07-02 10:50:00,0.22,57.18,0.5,,1010.34,,77.0,,6.22,11,,9.55
2018-07-02 10:55:00,0.2,57.18,0.5,,1010.32,,77.15,,6.22,11,,9.37
2018-07-02 11:00:00,0.19,57.17,0.5,,1010.31,,77.3,,6.22,11,,9.18
2018-07-02 11:05:00,0.21,56.81,0.49,,1010.27,,77.6,,6.22,7,,8.26
2018-07-02 11:10:00,0.23,56.44,0.48,,1010.24,,77.9,,6.22,3,,7.36
2018-07-02 11:15:00,0.25,56.05,0.47,,1010.21,,78.2,,6.22,358,,6.51
2018-07-02 11:20:00,0.27,55.65,0.45,,1010.18,,78.5,,6.22,352,,5.72
2018-07-02 11:25:00,0.29,55.23,0.44,,1010.14,,78.8,,6.22,344,,5.03
2018-07-02 11:30:00,0.31,54.79,0.43,,1010.11,,79.09,,6.22,333,,4.47
2018-07-02 11:35:00,0.33,54.34,0.42,,1010.08,,79.39,,6.22,320,,4.11
2018-07-02 11:40:00,0.35,53.86,0.41,,1010.05,,79.69,,6.22,305,,3.99
2018-07-02 11:45:00,0.38,53.37,0.4,,1010.01,,79.99,,6.22,291,,4.14
2018-07-02 11:50:00,0.4,52.85,0.39,,1009.98,,80.29,,6.22,278,,4.53
2018-07-02 11:55:00,0.42,52.32,0.38,,1009.95,,80.59,,6.22,268,,5.11
2018-07-02 12:00:00,0.44,51.76,0.36,,1009.92,,80.89,,6.22,260,,5.82
2018-07-02 12:05:00,0.44,51.76,0.36,,1009.87,,81.04,,6.22,261,,4.77
2018-07-02 12:10:00,0.44,51.76,0.36,,1009.83,,81.2,,6.22,262,,3.71
2018-07-02 12:15:00,0.44,51.76,0.36,,1009.79,,81.35,,6.22,265,,2.67
2018-07-02 12:20:00,0.44,51.77,0.36,,1009.75,,81.5,,6.22,272,,1.64
2018-07-02 12:25:00,0.44,51.77,0.36,,1009.71,,81.65,,6.22,299,,0.71
2018-07-02 12:30:00,0.44,51.77,0.35,,1009.66,,81.81,,6.22,33,,0.75
2018-07-02 12:35:00,0.44,51.77,0.35,,1009.62,,81.96,,6.22,58,,1.69
2018-07-02 12:40:00,0.44,51.76,0.35,,1009.58,,82.11,,6.22,64,,2.72
2018-07-02 12:45:00,0.44,51.76,0.35,,1009.54,,82.27,,6.22,67,,3.77
2018-07-02 12:50:00,0.44,51.76,0.35,,1009.5,,82.42,,6.22,69,,4.82
2018-07-02 12:55:00,0.44,51.76,0.35,,1009.45,,82.57,,6.22,70,,5.88
2018-07-02 13:00:00,0.44,51.75,0.34,,1009.41,,82.72,,6.22,71,,6.93
2018-07-02 13:05:00,0.44,51.61,0.34,,1009.37,,82.72,,6.22,65,,6.61
2018-07-02 13:10:00,0.44,51.46,0.34,,1009.33,,82.72,,6.22,59,,6.35
2018-07-02 13:15:00,0.44,51.31,0.34,,1009.28,,82.72,,6.22,53,,6.17
2018-07-02 13:20:00,0.44,51.16,0.34,,1009.24,,82.72,,6.22,46,,6.07
2018-07-02 13:25:00,0.44,51.01,0.33,,1009.19,,82.72,,6.22,39,,6.05
2018-07-02 13:30:00,0.44,50.86,0.33,,1009.15,,82.72,,6.22,32,,6.12
2018-07-02 13:35:00,0.44,50.71,0.33,,1009.11,,82.72,,6.22,26,,6.28
2018-07-02 13:40:00,0.44,50.56,0.33,,1009.06,,82.72,,6.22,20,,6.51
2018-07-02 13:45:00,0.44,50.41,0.33,,1009.02,,82.72,,6.22,14,,6.81
2018-07-02 13:50:00,0.44,50.26,0.33,,1008.98,,82.72,,6.22,9,,7.17
2018-07-02 13:55:00,0.44,50.1,0.32,,1008.93,,82.72,,6.22,4,,7.59
2018-07-02 14:00:00,0.44,49.95,0.32,,1008.89,,82.72,,6.22,0,,8.05
2018-07-02 14:05:00,0.44,50.1,0.32,,1008.85,,82.87,,6.22,4,,8.05
2018-07-02 14:10:00,0.44,50.25,0.32,,1008.82,,83.02,,6.22,8,,8.09
2018-07-02 14:15:00,0.44,50.4,0.32,,1008.78,,83.17,,6.22,12,,8.16
2018-07-02 14:20:00,0.44,50.55,0.32,,1008.74,,83.32,,6.22,16,,8.28
2018-07-02 14:25:00,0.44,50.7,0.32,,1008.7,,83.47,,6.22,19,,8.43
2018-07-02 14:30:00,0.44,50.85,0.32,,1008.67,,83.62,,6.22,23,,8.61
2018-07-02 14:35:00,0.44,51.0,0.32,,1008.63,,83.77,,6.22,26,,8.83
2018-07-02 14:40:00,0.44,51.15,0.32,,1008.59,,83.92,,6.22,29,,9.07
2018-07-02 14:45:00,0.44,51.3,0.32,,1008.56,,84.07,,6.22,32,,9.34
2018-07-02 14:50:00,0.44,51.45,0.32,,1008.52,,84.22,,6.22,35,,9.64
2018-07-02 14:55:00,0.44,51.6,0.32,,1008.48,,84.37,,6.22,38,,9.95
2018-07-02 15:00:00,0.44,51.75,0.32,,1008.45,,84.52,,6.22,41,,10.29
2018-07-02 15:05:00,0.44,51.67,0.32,297.62,1008.84,,84.64,6,6.53,37,10.6,10.09
2018-07-02 15:10:00,0.44,51.59,0.32,297.62,1009.24,,84.76,6,6.84,34,10.6,9.93
2018-07-02 15:15:00,0.44,51.5,0.32,297.62,1009.64,,84.88,5,7.15,31,10.6,9.79
2018-07-02 15:20:00,0.44,51.42,0.32,297.62,1010.04,,85.01,5,7.47,28,10.6,9.69
2018-07-02 15:25:00,0.45,51.33,0.31,297.62,1010.44,,85.13,5,7.78,24,10.6,9.62
2018-07-02 15:30:00,0.45,51.25,0.31,297.62,1010.84,,85.25,5,8.09,21,10.6,9.58
2018-07-02 15:35:00,0.45,51.16,0.31,297.62,1011.24,,85.37,5,8.4,17,10.6,9.58
2018-07-02 15:40:00,0.45,51.07,0.31,297.62,1011.64,,85.5,4,8.72,14,10.6,9.62
2018-07-02 15:45:00,0.45,50.98,0.3,297.62,1012.04,,85.62,4,9.03,10,10.6,9.69
2018-07-02 15:50:00,0.45,50.89,0.3,297.62,1012.44,,85.74,4,9.34,7,10.6,9.79
2018-07-02 15:55:00,0.46,50.79,0.3,297.62,1012.84,,85.86,4,9.65,4,10.6,9.93
2018-07-02 16:00:00,0.46,50.7,0.3,297.62,1013.24,,85.98,4,9.97,1,10.6,10.1
2018-07-02 16:05:00,0.45,50.6,0.3,297.63,1013.24,,85.98,3,9.97,2,10.51,9.97
2018-07-02 16:10:00,0.44,50.51,0.3,297.64,1013.25,,85.98,3,9.97,3,10.41,9.84
2018-07-02 16:15:00,0.44,50.42,0.29,297.66,1013.25,,85.98,3,9.97,4,10.32,9.72
2018-07-02 16:20:00,0.43,50.33,0.29,297.67,1013.25,,85.97,3,9.97,5,10.23,9.6
2018-07-02 16:25:00,0.42,50.24,0.29,297.68,1013.25,,85.97,3,9.97,7,10.13,9.48
2018-07-02 16:30:00,0.41,50.15,0.29,297.7,1013.25,,85.97,3,9.97,8,10.04,9.38
2018-07-02 16:35:00,0.41,50.05,0.29,297.71,1013.26,,85.97,3,9.97,9,9.94,9.27
2018-07-02 16:40:00,0.4,49.96,0.29,297.72,1013.26,,85.96,2,9.97,10,9.85,9.17
2018-07-02 16:45:00,0.39,49.87,0.29,297.73,1013.26,,85.96,2,9.97,12,9.76,9.08
2018-07-02 16:50:00,0.39,49.78,0.29,297.75,1013.26,,85.96,2,9.97,13,9.66,8.99
2018-07-02 16:55:00,0.38,49.68,0.29,297.76,1013.26,,85.96,2,9.97,15,9.57,8.9
2018-07-02 17:00:00,0.37,49.59,0.29,297.77,1013.27,,85.95,2,9.97,16,9.48,8.82
2018-07-02 17:05:00,0.37,49.6,0.29,297.78,1013.27,,85.78,2,9.97,16,9.62,9.0
2018-07-02 17:10:00,0.37,49.61,0.29,297.79,1013.27,,85.61,2,9.97,15,9.77,9.19
2018-07-02 17:15:00,0.38,49.62,0.29,297.79,1013.28,,85.43,2,9.97,15,9.92,9.37
2018-07-02 17:20:00,0.38,49.62,0.29,297.8,1013.28,,85.26,2,9.97,15,10.06,9.55
2018-07-02 17:25:00,0.38,49.63,0.29,297.8,1013.28,,85.08,1,9.97,14,10.21,9.73
2018-07-02 17:30:00,0.38,49.63,0.3,297.81,1013.28,,84.91,1,9.97,14,10.36,9.92
2018-07-02 17:35:00,0.38,49.64,0.3,297.81,1013.29,,84.74,1,9.97,14,10.5,10.1
2018-07-02 17:40:00,0.38,49.64,0.3,297.82,1013.29,,84.56,1,9.97,14,10.65,10.28
2018-07-02 17:45:00,0.38,49.64,0.3,297.82,1013.29,,84.39,1,9.97,13,10.8,10.47
2018-07-02 17:50:00,0.39,49.64,0.3,297.83,1013.29,,84.21,1,9.97,13,10.95,10.65
2018-07-02 17:55:00,0.39,49.64,0.3,297.83,1013.3,,84.04,1,9.97,13,11.09,10.84
2018-07-02 18:00:00,0.39,49.64,0.31,297.84,1013.3,,83.87,1,9.97,13,11.24,11.02
2018-07-02 18:05:00,0.39,49.58,0.31,297.84,1013.33,,83.7,1,9.97,13,11.21,11.0
2018-07-02 18:10:00,0.39,49.52,0.31,297.83,1013.36,,83.54,1,9.97,13,11.19,10.98
2018-07-02 18:15:00,0.39,49.46,0.31,297.83,1013.39,,83.38,1,9.97,13,11.16,10.96
2018-07-02 18:20:00,0.39,49.4,0.31,297.82,1013.42,,83.21,1,9.97,13,11.14,10.95
2018-07-02 18:25:00,0.39,49.34,0.31,297.82,1013.45,,83.05,1,9.97,13,11.11,10.93
2018-07-02 18:30:00,0.39,49.28,0.31,297.82,1013.49,,82.89,1,9.97,13,11.09,10.91
2018-07-02 18:35:00,0.39,49.22,0.31,297.81,1013.52,,82.72,1,9.97,13,11.06,10.89
2018-07-02 18:40:00,0.4,49.16,0.31,297.81,1013.55,,82.56,1,9.97,14,11.03,10.87
2018-07-02 18:45:00,0.4,49.09,0.31,297.8,1013.58,,82.4,1,9.97,14,11.01,10.85
2018-07-02 18:50:00,0.4,49.03,0.32,297.8,1013.61,,82.23,1,9.97,14,10.98,10.83
2018-07-02 18:55:00,0.4,48.97,0.32,297.8,1013.64,,82.07,0,9.97,14,10.96,10.82
2018-07-02 19:00:00,0.4,48.91,0.32,297.79,1013.67,,81.91,0,9.98,14,10.93,10.8
2018-07-02 19:05:00,0.4,49.05,0.32,297.79,1013.72,,81.7,0,9.98,13,11.36,10.79
2018-07-02 19:10:00,0.4,49.18,0.32,297.78,1013.76,,81.5,0,9.98,12,11.78,10.78
2018-07-02 19:15:00,0.4,49.32,0.33,297.77,1013.8,,81.3,0,9.98,11,12.21,10.78
2018-07-02 19:20:00,0.4,49.45,0.33,297.76,1013.85,,81.09,0,9.98,10,12.64,10.78
2018-07-02 19:25:00,0.4,49.57,0.34,297.76,1013.89,,80.89,0,9.98,9,13.06,10.78
2018-07-02 19:30:00,0.4,49.69,0.34,297.75,1013.94,,80.68,0,9.98,8,13.49,10.79
2018-07-02 19:35:00,0.4,49.81,0.34,297.74,1013.98,,80.48,0,9.98,7,13.92,10.8
2018-07-02 19:40:00,0.39,49.93,0.35,297.73,1014.02,,80.28,0,9.98,6,14.34,10.81
2018-07-02 19:45:00,0.39,50.04,0.35,297.73,1014.07,,80.07,0,9.98,6,14.77,10.83
2018-07-02 19:50:00,0.39,50.15,0.36,297.72,1014.11,,79.87,0,9.99,5,15.19,10.85
2018-07-02 19:55:00,0.39,50.26,0.36,297.71,1014.16,,79.66,0,9.99,4,15.62,10.87
2018-07-02 20:00:00,0.39,50.36,0.36,297.7,1014.2,,79.46,0,9.99,3,16.05,10.89
2018-07-02 20:05:00,0.39,50.35,0.37,297.57,1014.22,,79.16,0,9.98,4,16.3,10.77
2018-07-02 20:10:00,0.39,50.34,0.37,297.43,1014.24,,78.87,0,9.98,6,16.55,10.65
2018-07-02 20:15:00,0.39,50.32,0.37,297.3,1014.26,,78.58,0,9.97,8,16.8,10.55
2018-07-02 20:20:00,0.39,50.31,0.38,297.16,1014.28,,78.28,0,9.97,9,17.05,10.45
2018-07-02 20:25:00,0.39,50.29,0.38,297.02,1014.31,,77.99,0,9.96,11,17.3,10.36
2018-07-02 20:30:00,0.38,50.27,0.38,296.89,1014.33,,77.69,0,9.96,13,17.55,10.29
2018-07-02 20:35:00,0.38,50.24,0.39,296.75,1014.35,,77.4,0,9.95,15,17.8,10.22
2018-07-02 20:40:00,0.38,50.22,0.39,296.61,1014.37,,77.1,0,9.95,17,18.05,10.17
2018-07-02 20:45:00,0.38,50.19,0.39,296.48,1014.39,,76.81,0,9.94,19,18.3,10.12
2018-07-02 20:50:00,0.38,50.16,0.4,296.34,1014.41,,76.52,0,9.94,20,18.55,10.09
2018-07-02 20:55:00,0.38,50.13,0.4,296.21,1014.43,,76.22,0,9.93,22,18.8,10.07
2018-07-02 21:00:00,0.38,50.09,0.4,296.07,1014.45,,75.93,0,9.93,24,19.05,10.05
2018-07-02 21:05:00,0.37,50.2,0.41,296.02,1014.5,,75.75,0,9.92,25,19.07,9.87
2018-07-02 21:10:00,0.37,50.32,0.41,295.98,1014.55,,75.57,0,9.91,26,19.09,9.69
2018-07-02 21:15:00,0.37,50.43,0.42,295.93,1014.6,,75.39,0,9.91,27,19.11,9.51
2018-07-02 21:20:00,0.37,50.53,0.42,295.89,1014.65,,75.21,0,9.9,28,19.13,9.34
2018-07-02 21:25:00,0.36,50.64,0.42,295.84,1014.7,,75.03,0,9.9,30,19.15,9.17
2018-07-02 21:30:00,0.36,50.74,0.43,295.8,1014.75,,74.85,0,9.89,31,19.17,9.01
2018-07-02 21:35:00,0.36,50.84,0.43,295.75,1014.8,,74.67,0,9.89,32,19.19,8.84
2018-07-02 21:40:00,0.36,50.93,0.44,295.7,1014.85,,74.49,0,9.88,33,19.21,8.69
2018-07-02 21:45:00,0.35,51.03,0.44,295.66,1014.9,,74.31,0,9.88,35,19.23,8.53
2018-07-02 21:50:00,0.35,51.12,0.45,295.61,1014.95,,74.13,0,9.87,36,19.25,8.39
2018-07-02 21:55:00,0.35,51.21,0.45,295.57,1015.0,,73.95,0,9.87,37,19.27,8.24
2018-07-02 22:00:00,0.35,51.29,0.45,295.52,1015.05,,73.77,0,9.86,39,19.29,8.1
2018-07-02 22:05:00,0.33,51.31,0.46,295.47,1015.08,,73.52,0,9.85,37,19.16,8.0
2018-07-02 22:10:00,0.31,51.33,0.46,295.42,1015.11,,73.26,0,9.85,35,19.03,7.91
2018-07-02 22:15:00,0.29,51.34,0.47,295.37,1015.14,,73.01,0,9.84,33,18.9,7.83
2018-07-02 22:20:00,0.28,51.35,0.47,295.32,1015.17,,72.76,0,9.83,31,18.77,7.76
2018-07-02 22:25:00,0.26,51.36,0.47,295.27,1015.2,,72.5,0,9.83,29,18.64,7.7
2018-07-02 22:30:00,0.24,51.36,0.48,295.22,1015.23,,72.25,0,9.82,26,18.5,7.66
2018-07-02 22:35:00,0.22,51.37,0.48,295.17,1015.27,,71.99,0,9.81,24,18.37,7.62
2018-07-02 22:40:00,0.21,51.37,0.49,295.11,1015.3,,71.74,0,9.81,22,18.24,7.6
2018-07-02 22:45:00,0.19,51.37,0.49,295.06,1015.33,,71.48,0,9.8,20,18.11,7.58
2018-07-02 22:50:00,0.17,51.36,0.5,295.01,1015.36,,71.23,0,9.79,17,17.98,7.58
2018-07-02 22:55:00,0.16,51.36,0.5,294.96,1015.39,,70.98,0,9.79,15,17.85,7.59
2018-07-02 23:00:00,0.14,51.35,0.5,294.91,1015.42,,70.72,0,9.78,13,17.72,7.62
